Autor,Frequencia,Offset,Timestamp_Coleta
"Carvalho, Jozélio Freire de",7,9450,2026-01-04T15:56:12.288977
"Carvalho, Juliana Castro Benício de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Juliana Lott de",9,9450,2026-01-04T15:56:12.288977
"Carvalho, Julianne Santos de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Juliano Loureiro Celino Morais de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Juliano Loureiro de",7,9450,2026-01-04T15:56:12.288977
"Carvalho, Júlio Neves de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Julyana Peres",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Juraci Mário de",2,9450,2026-01-04T15:56:12.288977
"Carvalho, Kamilla Soares",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Karina de Sousa",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Karina Livino de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Karina Tâmila Lins Livino de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Karla Andréa",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Kauane Santos",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Kelli Adriane de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Kelly de Oliveira de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Kênia Mara Baiocchi",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Kênia Mara Baiocchi de",17,9450,2026-01-04T15:56:12.288977
"Carvalho, L. S.",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Laiane",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Laís de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Larissa A. C.",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Layanne da Silva",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Layla Daniele Pedreira de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Layo Fernando Barros de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leandro de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leandro José de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leila Márcia Mendes",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leila Maria Coelho de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leno Veras de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leonardo de Souza Lourenço",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leonardo Rebouças de",4,9450,2026-01-04T15:56:12.288977
"Carvalho, Leonice de Andrade",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Leslie Batista",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Letícia Reis de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Liana Rodrigues Taminato de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lídia Almeida de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lídia Raquel de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lilian Cherulli de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lindomar Bomfim de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lívia Cristina Bandeira",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lívia Ferreira de",3,9450,2026-01-04T15:56:12.288977
"Carvalho, Livia Lopes de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lucas Borges de",1,9450,2026-01-04T15:56:12.288977
"Carvalho, Lucas Couto de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucas de Farias",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucas S.",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucas Silva",4,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucas Tenório Soares",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucélia Nobre",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Luciana de Souza",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luciana Duarte Bhering de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luciana Rodriguez Teixeira de",4,9500,2026-01-04T15:56:16.593027
"Carvalho, Luciano Dias de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Lucimeire Alves de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luísa",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz  Fernando Rocha de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz F. R. de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz Felipe Ramos",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz Filipe Lago de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz Marcelo de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiz Sérgio Fernandes de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiza de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Luiza Sousa de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, M. M.",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Magna Maria de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maíra Rocha Machado de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcel Augustus Barbosa",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcela Batista Pereira de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcela Santos de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcela Soares Gigliotti de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcelo Baiocchi Villa-Verde",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcelo Menezes de",3,9500,2026-01-04T15:56:16.593027
"Carvalho, Márcia Lazaro de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcia Mendes",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Márcia Teresa Portela de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Márcio Henrique de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marco Antônio de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marco Aurélio Bilibio",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Marcos Andrade de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Avelina de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Beatriz Maury de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Carmen Romcy de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Cristina Morais de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria de Fátima Coelho",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria de Fatima Cruz Correia de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria de Fátima Cruz Correia de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria do Socorro Laurentino",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria do Socorro Laurentino de",2,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Fernanda",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Gabriela de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Helena Braga de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Inês Panzoldo de",1,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Izabel Valladão de",6,9500,2026-01-04T15:56:16.593027
"Carvalho, Maria Janete Albuquerque de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria Joana de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria José Albuquerque de",3,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria José de Albuquerque",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria Lina Carneiro de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria Meire de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maria Regina Viveiros de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mariana Correia Lacerda",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mariana de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mariana Martins de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mariana Veras Oliveira de",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Marília Batista",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marília Greidinger",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marina Minari Rocha de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marina Porto",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marisa Vieira de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marselle Nobre de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Marta Rodrigues de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mateus Griguç de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mateus Rodarte de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Matheus José de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maura Cristina de",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Maurício Morais",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Mauro Luiz",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maxwell Sarmento de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mayra Moreyra",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Maysa Sena de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mércia Gomes Oliveira de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Michele Tereza Marques",11,9550,2026-01-04T15:56:20.895670
"Carvalho, Miguel Campo Dall'Orto Emery de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Milena Times de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mônica Maranha Paes de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Monica Sampaio de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Mônica Sampaio de",3,9550,2026-01-04T15:56:20.895670
"Carvalho, Myller de Sousa",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Nális Torres de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Natália V.",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Nathália Gomes Oliveira de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Nayara",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Nayara Dantas Coutinho",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Nerícia Regina de",2,9550,2026-01-04T15:56:20.895670
"Carvalho, Nivaldo Moreira",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Olgamir Francisco de",6,9550,2026-01-04T15:56:20.895670
"Carvalho, Osmar Luiz Ferreira de",9,9550,2026-01-04T15:56:20.895670
"Carvalho, Othília Maria Baptista de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Pablo José Campos de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Paloma Aparecida",3,9550,2026-01-04T15:56:20.895670
"Carvalho, Patrícia Borges de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Patrícia Gonçalves Baptista de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Patrícia Honorato de",1,9550,2026-01-04T15:56:20.895670
"Carvalho, Patrícia Lacerda de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Patrick Martins de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Paula Monte Serrat",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Paulla Jezuíno de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Paulo de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Paulo Henrique Portela de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Paulo Roberto Corrêa Marra",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Paulo Roberto de Sousa",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Pedro Henrique Pimenta Rocha",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Pedro Lisbão Oliveira de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Pedro Mesquita de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Pedro Paulo Martins de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Pedro Rodrigues",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Phellip",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Plauto Simão de",4,9600,2026-01-04T15:56:25.296226
"Carvalho, Poliana Moreira de Medeiros",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Priscila Barbosa Rezende",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Priscila Delgado de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Priscila Oliveira de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rafael Dantas de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rafael de Moura Fé",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rafaela Oliveira",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rafiza Luziani Varão Ribeiro",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rafiza Luziani Varão Ribeiro (org.)",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Ranyelson Neres",3,9600,2026-01-04T15:56:25.296226
"Carvalho, Raquel Gonçalves",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Raquel Souza",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rawany Teixeira",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rayane de Oliveira",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rebecca Salomão de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Regina Ribeiro Parizi",4,9600,2026-01-04T15:56:25.296226
"Carvalho, Rejane do Socorro da Silva",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rejane Pacheco de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Renata Innecco Bittencourt de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Renata Silveira",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Renata Simoni Homem de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Renei Rocha de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rhaiza Moreira de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rhaysa Novakoski",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Ricardo da Silva",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Ricardo Feitosa de",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Ricardo Fontoura de",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Ricardo Silva",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rita de Cassia Pereira",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rita de Cássia Pereira",3,9600,2026-01-04T15:56:25.296226
"Carvalho, Rodolfo Alves",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rodrigo",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Rodrigo Alves",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rodrigo de Souza",1,9600,2026-01-04T15:56:25.296226
"Carvalho, Rodrigo Storck",2,9600,2026-01-04T15:56:25.296226
"Carvalho, Rogério Pinheiro Magalhães",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Rommel Novaes",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Roosevelt Isaias",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Rosália Policarpo Fagundes de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Rosileide Barbosa de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Rosimeire Silva de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Rossane Cardoso",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Ruan de Alencar",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Rubens Moura de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sabrina Isabel Costa de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Samuel de Albuquerque",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Samuel José de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sandra Elisa de Sousa",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Selma Janes Regino",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sergio Resende",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sérgio Resende",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sérgio Túlio Tarbes de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Silmara Ayres de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Silmara Küster de Paula",4,9650,2026-01-04T15:56:29.678946
"Carvalho, Silmara Küster de Paula (Org.)",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sílvio Fernando Guimarães",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Sônia Marise Salles",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Stêfani Karoline Melo",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Suzane Margaret Fank de",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Tânia M. Machado de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Tarciso Aparecido Higino de",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Tassiana Cunha",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Tatiana Oliveira de",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Técia Vieira (org.)",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Teresa",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Tereza Ramos de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thafne Sirqueira",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thainá Cristine de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thais G.",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thaís Isabela",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thaís Pereira",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago L.",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Macedo de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Morais de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Moreira de",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Oliveira",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Raposo Milhomem de",2,9650,2026-01-04T15:56:29.678946
"Carvalho, Thiago Soares Gigliotti de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Valdemir Galvão de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Vanessa Reinaldo",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Vania Silva",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Veruska Grazielly de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Victor Fabrício Magalhães",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Victor Gomide",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Victor Matheus Rodrigues de",1,9650,2026-01-04T15:56:29.678946
"Carvalho, Vinícius Carlos",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Vitor Hugo Marçal de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Viviane Karoline da Silva",3,9700,2026-01-04T15:56:33.968001
"Carvalho, Viviane Lemes da Silva",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Viviane Souza de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Waldemar Cláudio de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Wania Maria do Espírito Santo",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Weltom Alves de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Willer Luciano",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Yuri Jorge Sampaio",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Alexandre Xavier Ywata de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Alice de Almeida Vasconcellos de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Ana C. B.",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Ana Maria Almeida",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Ana Paula Ferreira de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Andréa de Moraes",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Arminda Moreira de",4,9700,2026-01-04T15:56:33.968001
"Carvalho, Beatriz Tavares C.",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Carlos Alexandre Braz de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Carolina Novaes",1,9700,2026-01-04T15:56:33.968001
"Carvalho, CBV.",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Christine Maria Soares de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Claudio G.",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Cristiano Miranda Espínola",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Daniel Diego Costa",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Edgar M. de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Edgard M. de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Elisa de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Emilia Campos de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Emília Campos de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Erlaine M.",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Fabio Fortunato Brasil de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Felipe Augusto Neves Oliveira de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Guilherme Paiva de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Harley Alves de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Hellen M. S.",5,9700,2026-01-04T15:56:33.968001
"Carvalho, Isalena Santos",1,9700,2026-01-04T15:56:33.968001
"Carvalho, José de Oliveira",1,9700,2026-01-04T15:56:33.968001
"Carvalho, José Jorge de",4,9700,2026-01-04T15:56:33.968001
"Carvalho, Jozélio Freire de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Juliana Salles de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, K.M.",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Kenia Mara B. de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Kenia Mara Baiocchi",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Kenia Mara Baiocchi de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Kênia Mara Baiocchi de",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Lindomar Bonfim",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Luciano GS",2,9700,2026-01-04T15:56:33.968001
"Carvalho, Luiz Felipe Ramos",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Marcelo Juliano de",1,9700,2026-01-04T15:56:33.968001
"Carvalho, Márcio Vinhal de",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Maria Izabel V. de",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Maria Raquel Santos",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Marileda Bonafim",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Marselle Nobre",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Mônica W.P.",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Nális T. de",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Paloma Aparecida",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Patrícia Borges de",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Paulo Henrique Cândido de",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Rodrigo Storck",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Vania Silva",1,9750,2026-01-04T15:56:38.163409
"Carvalho, Viviane Karoline da Silva",1,9750,2026-01-04T15:56:38.163409
"Carvalho-Barreto, André de",1,9750,2026-01-04T15:56:38.163409
"Carvalho-Barreto, André de",1,9750,2026-01-04T15:56:38.163409
"Carvalho-Silva, Ana Rachel",1,9750,2026-01-04T15:56:38.163409
"Cás, Pedro L. K. da",1,9750,2026-01-04T15:56:38.163409
"Cás, Pedro Luiz Kaled Da",2,9750,2026-01-04T15:56:38.163409
"Casabona, Jordi",1,9750,2026-01-04T15:56:38.163409
"Casadevall, Arturo",4,9750,2026-01-04T15:56:38.163409
"Casado, Jocyellen",1,9750,2026-01-04T15:56:38.163409
"Casaes, Júlio César Costa",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Daniela Schaan",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Michéle Dal Toé",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Michéle Dal Tóe",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Renata A.",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Rúbia",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Sidileide Rabelo",1,9750,2026-01-04T15:56:38.163409
"Casagrande, Tassiana Cristina",1,9750,2026-01-04T15:56:38.163409
"Casais Neto, Rafael",2,9750,2026-01-04T15:56:38.163409
"Casais, Noêmia Aragão",2,9750,2026-01-04T15:56:38.163409
"Casal, Amanda Mendes",2,9750,2026-01-04T15:56:38.163409
"Casal, Hiram M. Valdes",1,9750,2026-01-04T15:56:38.163409
"Casalecchi, João Guilherme Siqueira",1,9750,2026-01-04T15:56:38.163409
"Casanova, Pablo Andrés Andrade",1,9750,2026-01-04T15:56:38.163409
"Casari, Raphael Augusto das Chagas Noqueli",4,9750,2026-01-04T15:56:38.163409
"Casarin, Fabiana",2,9750,2026-01-04T15:56:38.163409
"Casarin, Helen de Castro Silva",1,9750,2026-01-04T15:56:38.163409
"Casarin, Renato Correa Viana",1,9750,2026-01-04T15:56:38.163409
"Casati, Marcio Zaffalon",1,9750,2026-01-04T15:56:38.163409
"Cascaes, Andréia Cristina Gonçalves",1,9750,2026-01-04T15:56:38.163409
"Cascalho, João Daniel de Andrade",1,9750,2026-01-04T15:56:38.163409
"Cascalho, Lorena de Andrade",2,9750,2026-01-04T15:56:38.163409
"Cascão, Renata",1,9750,2026-01-04T15:56:38.163409
"Cascardo, Renan de Souza",1,9750,2026-01-04T15:56:38.163409
"Cascione, Silvio Ricardo Silva",1,9750,2026-01-04T15:56:38.163409
"Cascudo, Elialba de Farias",1,9750,2026-01-04T15:56:38.163409
"Caseiro, Renata Alves",1,9750,2026-01-04T15:56:38.163409
"Casella, Felipe Meirelles",1,9750,2026-01-04T15:56:38.163409
"Casella, Thiago Meirelles",1,9750,2026-01-04T15:56:38.163409
"Caselli, Brígida Carla Almeida",1,9800,2026-01-04T15:56:42.488433
"Casemiro, Jaciara Machado",1,9800,2026-01-04T15:56:42.488433
"Casimiro, Arilthon Romulo Cavalcante",4,9800,2026-01-04T15:56:42.488433
"Casotti, Fábio",1,9800,2026-01-04T15:56:42.488433
"Cassano, Adriano Olian",1,9800,2026-01-04T15:56:42.488433
"Casseb, Jorge",1,9800,2026-01-04T15:56:42.488433
"Casseb, Jorge Simão do Rosário",2,9800,2026-01-04T15:56:42.488433
"Cassel, Erla Delane Fonseca Almeida",1,9800,2026-01-04T15:56:42.488433
"Cassemiro, Fernanda A. S.",1,9800,2026-01-04T15:56:42.488433
"Cassemiro, Fernanda Aparecida da Silva",1,9800,2026-01-04T15:56:42.488433
"Cassemiroa, Fernanda A. S.",1,9800,2026-01-04T15:56:42.488433
"Cassepp-Borges, Vicente",3,9800,2026-01-04T15:56:42.488433
"Cassepp-Borges, Vicente",1,9800,2026-01-04T15:56:42.488433
"Cassera, Maria Belén",1,9800,2026-01-04T15:56:42.488433
"Cassettari, Nathalia",2,9800,2026-01-04T15:56:42.488433
