Nome Escolhido;Certeza (%);Frequencia Final;Nomes Agrupados
Macedo, Aldenora Conceição de;100.0;2;Macedo, Aldenora Conceição de (Freq:2, Sim:100%)
Macedo, Brummel Assunção Oliver;95.5;1;Macedo, Brummel Assunção Oliver (Freq:1, Sim:100%) | Macedo, Hammel Assunção Oliver (Freq:1, Sim:91%)
Macedo, Bruna Ferreira de;100.0;2;Macedo, Bruna Ferreira de (Freq:2, Sim:100%)
Macedo, Bruno Vieira de;100.0;2;Macedo, Bruno Vieira de (Freq:2, Sim:100%)
Macedo, Cristina Lima de;100.0;3;Macedo, Cristina Lima de (Freq:3, Sim:100%)
Macedo, Danielle Soares de;100.0;2;Macedo, Danielle Soares de (Freq:2, Sim:100%)
Macedo, Danilo Matoso;100.0;2;Macedo, Danilo Matoso (Freq:2, Sim:100%)
Macedo, Denise Silva;100.0;2;Macedo, Denise Silva (Freq:2, Sim:100%)
Macedo, Denízia Gonçalves;96.5;2;Macedo, Denízia Gonçalves (Freq:2, Sim:100%) | Gonçalves, Denizia Macedo (Freq:1, Sim:93%)
Macedo, Emerson de Araujo;99.0;1;Macedo, Emerson de Araujo (Freq:1, Sim:100%) | Macedo, Emerson de Araújo (Freq:1, Sim:98%)
Macedo, Etiene Oliveira Silva de;97.5;2;Macedo, Etiene Oliveira Silva de (Freq:2, Sim:100%) | Macedo, Etiene Oliveira Silva (Freq:1, Sim:95%)
Macedo, Fabiano Campos;100.0;2;Macedo, Fabiano Campos (Freq:2, Sim:100%)
Macedo, Felipe Soares;97.5;4;Macedo, Felipe Soares (Freq:4, Sim:100%) | Macedo, Felipe Soares (org) (Freq:1, Sim:95%)
Macedo, Francisco Guilherme Lima;100.0;2;Macedo, Francisco Guilherme Lima (Freq:2, Sim:100%)
Macedo, Harineide Madeira;100.0;2;Macedo, Harineide Madeira (Freq:2, Sim:100%)
Macedo, Jefferson Lessa Soares de;100.0;6;Macedo, Jefferson Lessa Soares de (Freq:6, Sim:100%)
Macedo, Júlio Lemos de;99.0;3;Macedo, Júlio Lemos de (Freq:3, Sim:100%) | Macedo, Julio Lemos de (Freq:2, Sim:98%)
Macedo, Leonardo Lima Pepino de;100.0;2;Macedo, Leonardo Lima Pepino de (Freq:2, Sim:100%)
Macedo, Lucélia Alves de;99.0;3;Macedo, Lucélia Alves de (Freq:3, Sim:100%) | Macêdo, Lucélia Alves de (Freq:1, Sim:98%)
Macedo, Luiz Guilherme Machado de;95.5;2;Macedo, Luiz Guilherme Machado de (Freq:2, Sim:100%) | Macedo, Luiz Guilherme M. de (Freq:1, Sim:91%)
Macedo, Marcos Patrício;100.0;4;Macedo, Marcos Patrício (Freq:4, Sim:100%)
Macedo, Murillo de Melo;100.0;2;Macedo, Murillo de Melo (Freq:2, Sim:100%)
Macedo, Mônica Alves de;97.5;2;Macedo, Mônica Alves de (Freq:2, Sim:100%) | Macedo, Mônica Alves (Freq:1, Sim:95%)
Macedo, Osmair Gomes de;99.0;5;Macedo, Osmair Gomes de (Freq:5, Sim:100%) | Macedo, Osmair Gomes de (Freq:1, Sim:98%)
Macedo, Paula Gonçalves;99.0;1;Macedo, Paula Gonçalves (Freq:1, Sim:100%) | Macedo, Paula Gonçalves (Freq:1, Sim:98%)
Macedo, Pedro Ivo Rocha de;100.0;2;Macedo, Pedro Ivo Rocha de (Freq:2, Sim:100%)
Macedo, Regina Helena Ferraz;100.0;3;Macedo, Regina Helena Ferraz (Freq:3, Sim:100%)
Macedo, Victor Oliveira Corrieri de;95.0;2;Macedo, Victor Oliveira Corrieri de (Freq:2, Sim:100%) | Macedo, Victor (Freq:1, Sim:90%)
Macedo, Yasmin Carneiro Lobo;100.0;2;Macedo, Yasmin Carneiro Lobo (Freq:2, Sim:100%)
Macedo, Vanize O.;100.0;1;Macedo, Vanize O. (Freq:1, Sim:100%)
Macena, Fabiana Francisca;100.0;2;Macena, Fabiana Francisca (Freq:2, Sim:100%)
Machado Filho, José Altino;100.0;3;Machado Filho, José Altino (Freq:3, Sim:100%)
Machado Neto, Marcello Lavenère;100.0;2;Machado Neto, Marcello Lavenère (Freq:2, Sim:100%)
Machado, Alessandra;100.0;2;Machado, Alessandra (Freq:2, Sim:100%)
Machado, Ana Cláudia Almeida;100.0;4;Machado, Ana Cláudia Almeida (Freq:4, Sim:100%)
Machado, Anaely da Silva;99.0;2;Machado, Anaely da Silva (Freq:2, Sim:100%) | Machado, Analy da Silva (Freq:2, Sim:98%)
Machado, Angelo Henrique de Lira;96.7;3;Machado, Angelo Henrique de Lira (Freq:3, Sim:100%) | Machado, Angelo Henrique Lira (Freq:1, Sim:95%) | Machado, Ângelo Henirque de Lira (Freq:1, Sim:95%)
Machado, Bruno de Oliveira;100.0;2;Machado, Bruno de Oliveira (Freq:2, Sim:100%)
Machado, Carla Gomes;97.5;1;Machado, Carla (Freq:1, Sim:100%) | Machado, Carla Gomes (Freq:1, Sim:95%)
Machado, Carlos Augusto Mello;100.0;1;Machado, Carlos Augusto Mello (Freq:1, Sim:100%)
Machado, Carlos Cardoso;96.0;16;Machado, Carlos Cardoso (Freq:16, Sim:100%) | Machado, Carlos (Freq:2, Sim:90%) | Machado, Carlos Cardoso (Freq:1, Sim:98%)
Machado, Carlos Eduardo Palhares;100.0;2;Machado, Carlos Eduardo Palhares (Freq:2, Sim:100%)
Machado, Clarisse Drummond Martins;100.0;2;Machado, Clarisse Drummond Martins (Freq:2, Sim:100%)
Machado, Daniel Francisco Scalabrini;95.5;2;Machado, Daniel Francisco Scalabrini (Freq:2, Sim:100%) | Machado, Daniel F. Scalabrini (Freq:1, Sim:91%)
Machado, Daniel de Brito;100.0;2;Machado, Daniel de Brito (Freq:2, Sim:100%)
Machado, Daniela Martins;100.0;3;Machado, Daniela Martins (Freq:3, Sim:100%)
Machado, Danilo Vergani;100.0;2;Machado, Danilo Vergani (Freq:2, Sim:100%)
Machado, Deise Tamara dos Santos Cavalcante;100.0;1;Machado, Deise Tamara dos Santos Cavalcante (Freq:1, Sim:100%)
Machado, Edgar Gaya Banks;99.0;1;Machado, Edgar Gaya Banks (Freq:1, Sim:100%) | Machado, Edgar Gaya Banks (Freq:1, Sim:98%)
Machado, Eleuza Rodrigues;99.0;2;Machado, Eleuza Rodrigues (Freq:2, Sim:100%) | Machado, Eleuza Rodrigues (Freq:1, Sim:98%)
Machado, Emerson Lopes;100.0;2;Machado, Emerson Lopes (Freq:2, Sim:100%)
Machado, Evandro Luiz Mendonça;99.0;3;Machado, Evandro Luiz Mendonça (Freq:3, Sim:100%) | Machado, Evandro Luiz Mendonça (Freq:2, Sim:98%)
Machado, Fabíola Orlando Calazans;100.0;2;Machado, Fabíola Orlando Calazans (Freq:2, Sim:100%)
Machado, Fernanda Rachid;100.0;2;Machado, Fernanda Rachid (Freq:2, Sim:100%)
Machado, Flávio Vieira;100.0;2;Machado, Flávio Vieira (Freq:2, Sim:100%)
Machado, Giovani Silva;100.0;2;Machado, Giovani Silva (Freq:2, Sim:100%)
Machado, Glauco André;100.0;4;Machado, Glauco André (Freq:4, Sim:100%)
Machado, Grazieli Marinheiro;100.0;3;Machado, Grazieli Marinheiro (Freq:3, Sim:100%)
Machado, Gustavo Chaves;100.0;2;Machado, Gustavo Chaves (Freq:2, Sim:100%)
Machado, Isis Laynne de Oliveira;100.0;3;Machado, Isis Laynne de Oliveira (Freq:3, Sim:100%)
Machado, Jacqueline Menez;97.5;1;Machado, Jacqueline Menez (Freq:1, Sim:100%) | Menez, Jacqueline (Freq:1, Sim:95%)
Machado, José Angelo;100.0;2;Machado, José Angelo (Freq:2, Sim:100%)
Machado, Karine Borges;100.0;2;Machado, Karine Borges (Freq:2, Sim:100%)
Machado, Lara Livia Munique;99.0;1;Machado, Lara Livia Munique (Freq:1, Sim:100%) | Machado, Lara Lívia Munique (Freq:1, Sim:98%)
Machado, Lara de Vecchi;100.0;2;Machado, Lara de Vecchi (Freq:2, Sim:100%)
Machado, Leonardo Ferreira;100.0;2;Machado, Leonardo Ferreira (Freq:2, Sim:100%)
Machado, Lia Zanotta;100.0;8;Machado, Lia Zanotta (Freq:8, Sim:100%)
Machado, Liliane Campos;95.5;1;Machado, Aline Campos (Freq:1, Sim:100%) | Machado, Liliane Campos (Freq:1, Sim:91%)
Machado, Liliane Maria Macedo;100.0;4;Machado, Liliane Maria Macedo (Freq:4, Sim:100%)
Machado, Liliane Maria Messias;100.0;4;Machado, Liliane Maria Messias (Freq:4, Sim:100%)
Machado, Luciana de Oliveira Rosa;100.0;1;Machado, Luciana de Oliveira Rosa (Freq:1, Sim:100%)
Machado, Mara Olimpia;100.0;2;Machado, Mara Olimpia (Freq:2, Sim:100%)
Machado, Marcela F. M.;100.0;1;Machado, Marcela F. M. (Freq:1, Sim:100%)
Machado, Marcela Rodrigues;94.0;6;Machado, Marcela Rodrigues (Freq:6, Sim:100%) | Machado, Marcela (Freq:2, Sim:90%) | Machado, Márcia Rodrigues (Freq:1, Sim:92%)
Machado, Marcos de Oliveira;100.0;1;Machado, Marcos de Oliveira (Freq:1, Sim:100%)
Machado, Marilia Teresinha de Sousa;100.0;3;Machado, Marilia Teresinha de Sousa (Freq:3, Sim:100%)
Machado, Maíla do Val;100.0;3;Machado, Maíla do Val (Freq:3, Sim:100%)
Machado, Melissa Riani Costa;97.5;1;Costa, Melissa Riani (Freq:1, Sim:100%) | Machado, Melissa Riani Costa (Freq:1, Sim:95%)
Machado, Michele Rílany Rodrigues;100.0;4;Machado, Michele Rílany Rodrigues (Freq:4, Sim:100%)
Machado, Márcia Silveira Netto;95.0;1;Machado, Márcia (Freq:1, Sim:100%) | Machado, Márcia Reis (Freq:1, Sim:95%) | Machado, Márcia Silveira Netto (Freq:1, Sim:90%)
Machado, Márcio André Veras;100.0;4;Machado, Márcio André Veras (Freq:4, Sim:100%)
Machado, Márcio Carlos;100.0;1;Machado, Márcio Carlos (Freq:1, Sim:100%)
Machado, Nádia Maria da Silva;100.0;2;Machado, Nádia Maria da Silva (Freq:2, Sim:100%)
Machado, Patricia de Oliveira;100.0;1;Machado, Patricia de Oliveira (Freq:1, Sim:100%)
Machado, Patrícia Fernandes Lootens;100.0;5;Machado, Patrícia Fernandes Lootens (Freq:5, Sim:100%)
Machado, Patrícia Maria de Oliveira;97.5;2;Machado, Patrícia Maria de Oliveira (Freq:2, Sim:100%) | Machado, Patrícia de Oliveira (Freq:1, Sim:95%)
Machado, Paulo Robert;100.0;1;Machado, Paulo Robert (Freq:1, Sim:100%)
Machado, Paulo Robert Santos;95.0;1;Machado, Paulo R. (Freq:1, Sim:100%) | Machado, Paulo Robert Santos (Freq:1, Sim:90%) | Machado, Paulo A. R. (Freq:1, Sim:95%)
Machado, Ricardo Bomfim;100.0;7;Machado, Ricardo Bomfim (Freq:7, Sim:100%)
Machado, Rosangela Zacarias;100.0;3;Machado, Rosangela Zacarias (Freq:3, Sim:100%)
Machado, Samara Haddad Simões;100.0;4;Machado, Samara Haddad Simões (Freq:4, Sim:100%)
Machado, Suzana Costa Nunes;100.0;2;Machado, Suzana Costa Nunes (Freq:2, Sim:100%)
Machado, Taynara Rezende;100.0;3;Machado, Taynara Rezende (Freq:3, Sim:100%)
Machado, Taís de Sant’Anna;100.0;2;Machado, Taís de Sant’Anna (Freq:2, Sim:100%)
Machado, Tâmara Dias Oliveira;100.0;2;Machado, Tâmara Dias Oliveira (Freq:2, Sim:100%)
Machado, Valéria Bertonha;100.0;4;Machado, Valéria Bertonha (Freq:4, Sim:100%)
Machado, Veruska Ribeiro;100.0;2;Machado, Veruska Ribeiro (Freq:2, Sim:100%)
Machado, Vinicius de Morais;99.0;1;Machado, Vinicius de Morais (Freq:1, Sim:100%) | Machado, Vinícius de Morais (Freq:1, Sim:98%)
Machado, Wilson;100.0;3;Machado, Wilson (Freq:3, Sim:100%)
Machado, Wátila Portela;100.0;5;Machado, Wátila Portela (Freq:5, Sim:100%)
Machado, Carlos;97.5;2;Machado, Carlos (Freq:2, Sim:100%) | Machado, Márcio Carlos (Freq:1, Sim:95%)
Machado, Márcia Rita Fernandes;100.0;3;MACHADO, Márcia Rita Fernandes (Freq:3, Sim:100%) | Machado, Márcia Rita Fernandes (Freq:3, Sim:100%)
Machado, Wagner;100.0;1;Machado, Wagner (Freq:1, Sim:100%)
Machado-Silva, Wilcelly;97.5;1;Machado-Silva, Wilcelly (Freq:1, Sim:100%) | Silva, Wilcelly Machado da (Freq:1, Sim:95%)
Machiner, Fernanda;100.0;2;Machiner, Fernanda (Freq:2, Sim:100%)
Macieira, Leonardo dos Santos;95.0;1;Macieira, Leonardo dos Santos (Freq:1, Sim:100%) | Santos, Leonardo Madeira dos (Freq:1, Sim:90%)
Maciel, Ana Carolina Fernandes;100.0;2;Maciel, Ana Carolina Fernandes (Freq:2, Sim:100%)
Maciel, Andressa Aby Faraj Linhares;99.5;1;Maciel, Andressa Aby Faraj Linhares (Freq:1, Sim:100%) | Maciel, Andrêssa Aby Faraj Linhares (Freq:1, Sim:99%)
Maciel, Diva Maria Moraes Albuquerque;97.5;6;Maciel, Diva Maria Moraes Albuquerque (Freq:6, Sim:100%) | Maciel, Diva Maria Moraes Albuquerque (org.) (Freq:3, Sim:95%)
Maciel, Elane Priscila;100.0;2;Maciel, Elane Priscila (Freq:2, Sim:100%)
Maciel, Ethel Leonor Noia;97.7;1;Maciel, Ethel Leonor Noia (Freq:1, Sim:100%) | Maciel, Ethel Leonor (Freq:1, Sim:95%) | Maciel, Ethel Leonor Noia (Freq:1, Sim:98%)
Maciel, Isadora Passos;100.0;3;Maciel, Isadora Passos (Freq:3, Sim:100%)
Maciel, Jefferson Rodrigues;100.0;4;Maciel, Jefferson Rodrigues (Freq:4, Sim:100%)
Maciel, João Marcos Batista de Souza;100.0;3;Maciel, João Marcos Batista de Souza (Freq:3, Sim:100%)
Maciel, João Valmocir do Nascimento;100.0;2;Maciel, João Valmocir do Nascimento (Freq:2, Sim:100%)
Maciel, Luz Marilda de Moraes;100.0;2;Maciel, Luz Marilda de Moraes (Freq:2, Sim:100%)
Maciel, Marcel Gonçalves;100.0;2;Maciel, Marcel Gonçalves (Freq:2, Sim:100%)
Maciel, Marlon Nadal;100.0;3;Maciel, Marlon Nadal (Freq:3, Sim:100%)
Maciel, Márcia Cristina Gonçalves;95.0;1;Maciel, Márcia (Freq:1, Sim:100%) | Maciel, Márcia Cristina Gonçalves (Freq:1, Sim:90%)
Maciel, Otávio Souza e Rocha Dias;100.0;1;Maciel, Otávio Souza e Rocha Dias (Freq:1, Sim:100%)
Maciel, Renata Albuquerque;100.0;2;Maciel, Renata Albuquerque (Freq:2, Sim:100%)
Maciel, Susanne Tainá Ramalho;100.0;2;Maciel, Susanne Tainá Ramalho (Freq:2, Sim:100%)
Maciel, Tatiana Frade;100.0;2;Maciel, Tatiana Frade (Freq:2, Sim:100%)
Maciel, Welliton Caixeta;100.0;3;Maciel, Welliton Caixeta (Freq:3, Sim:100%)
Maciel, Maria Lucia;100.0;2;Maciel, Maria Lucia (Freq:2, Sim:100%)
Macoris, Delphim da Graça;100.0;2;Macoris, Delphim da Graça (Freq:2, Sim:100%)
Macário, Eduardo Marques;100.0;2;Macário, Eduardo Marques (Freq:2, Sim:100%)
Macêdo, Andréia de Oliveira;100.0;1;Macêdo, Andréia de Oliveira (Freq:1, Sim:100%)
Macêdo, Diego José;100.0;2;Macêdo, Diego José (Freq:2, Sim:100%)
Macêdo, Isabel Luana de;97.5;3;Macêdo, Isabel Luana de (Freq:3, Sim:100%) | Mâcedo, Isabel Luana de (Freq:1, Sim:95%)
Macêdo, Juliana T. S. A.;100.0;4;Macêdo, Juliana T. S. A. (Freq:4, Sim:100%)
Macêdo, Jéssica Kele Arruda;100.0;2;Macêdo, Jéssica Kele Arruda (Freq:2, Sim:100%)
Macêdo, Laura Ferreira;100.0;2;Macêdo, Laura Ferreira (Freq:2, Sim:100%)
Macêdo, Marília de;100.0;2;Macêdo, Marília de (Freq:2, Sim:100%)
Macêdo, Rafael Rodrigues de;95.0;1;Macêdo, Rafael Rodrigues de (Freq:1, Sim:100%) | Melo, Rafael Rodrigues de (Freq:1, Sim:90%)
Macêdo, Vanize de Oliveira;96.0;22;Macêdo, Vanize de Oliveira (Freq:22, Sim:100%) | Macêdo, Vanize de Oliveira (Freq:10, Sim:98%) | Macedo, Vanize de Oliveira (Freq:2, Sim:96%) | Macêdo, Vanize (Freq:1, Sim:90%)
Macêdo, Vanize;100.0;1;Macêdo, Vanize (Freq:1, Sim:100%)
Macías, Marianela Machuca;100.0;2;Macías, Marianela Machuca (Freq:2, Sim:100%)
Madeira, Francilene Batista;100.0;2;Madeira, Francilene Batista (Freq:2, Sim:100%)
Madeira, Nuno Rodrigues;95.5;1;Madeira, Nuno Rodrigo (Freq:1, Sim:100%) | Madeira, Nuno Rodrigues (Freq:1, Sim:91%)
Madeira, Angélica;100.0;2;Madeira, Angélica (Freq:2, Sim:100%)
Madeiro, Alberto Pereira;95.0;3;Madeiro, Alberto (Freq:3, Sim:100%) | Madeiro, Alberto Pereira (Freq:3, Sim:90%)
Madruga, Cláudio Roberto;99.0;3;Madruga, Cláudio Roberto (Freq:3, Sim:100%) | Madruga, Cláudio Roberto (Freq:1, Sim:98%)
Madsen, Nina;100.0;2;Madsen, Nina (Freq:2, Sim:100%)
Madureira, Ana Flávia do Amaral;100.0;3;Madureira, Ana Flávia do Amaral (Freq:3, Sim:100%)
Madureira, Heider Marconi Guedes;100.0;2;Madureira, Heider Marconi Guedes (Freq:2, Sim:100%)
Maduro-Abreu, Alexandre;97.5;2;Maduro-Abreu, Alexandre (Freq:2, Sim:100%) | Maduro-Abreu, Alexandre (org.) (Freq:1, Sim:95%)
Maeda, Maicon Hitoshi;99.0;2;Maeda, Maicon Hitoshi (Freq:2, Sim:100%) | Maeda, Maicon Hitoshi (Freq:1, Sim:98%)
Maesso, Márcia Cristina;97.7;2;Maesso, Márcia Cristina (Freq:2, Sim:100%) | Maesso, Márcia Cristina (Freq:1, Sim:98%) | Maesso, Márcia Cristina (org.) (Freq:1, Sim:95%)
Magaldi, Monique Batista;97.5;5;Magaldi, Monique Batista (Freq:5, Sim:100%) | Magaldi, Monique Batista  (org.) (Freq:1, Sim:95%)
Magalhaes, Ataydes Dias;99.0;1;Magalhaes, Ataydes Dias (Freq:1, Sim:100%) | Magalhães, Ataydes Dias (Freq:1, Sim:98%)
Magalhães Júnior, Zoé Roberto;100.0;2;Magalhães Júnior, Zoé Roberto (Freq:2, Sim:100%)
Magalhães, Adriana Dias;100.0;3;Magalhães, Adriana Dias (Freq:3, Sim:100%)
Magalhães, Albino Verçosa de;99.0;19;Magalhães, Albino Verçosa de (Freq:19, Sim:100%) | Magalhães, Albino Verçosa de (Freq:4, Sim:98%)
Magalhães, Ana Carolina Martins;100.0;3;Magalhães, Ana Carolina Martins (Freq:3, Sim:100%)
Magalhães, Ana Cláudia Reis de;100.0;2;Magalhães, Ana Cláudia Reis de (Freq:2, Sim:100%)
Magalhães, Ana Cristina Tinôco Verçosa de;99.5;2;Magalhães, Ana Cristina Tinôco Verçosa de (Freq:2, Sim:100%) | Magalhães, Ana Cristina Tinôco Verçosa de (Freq:1, Sim:99%)
Magalhães, Andréa Franco Amoras;98.5;1;Magalhães, Andréa Franco Amoras (Freq:1, Sim:100%) | Magalhães, Andrea Franco Amoras (Freq:1, Sim:97%)
Magalhães, Beatriz Simas;100.0;3;Magalhães, Beatriz Simas (Freq:3, Sim:100%)
Magalhães, Cristina Medeiros Ribeiro de;100.0;3;Magalhães, Cristina Medeiros Ribeiro de (Freq:3, Sim:100%)
Magalhães, Daniela Regina Bazuchi;100.0;2;Magalhães, Daniela Regina Bazuchi (Freq:2, Sim:100%)
Magalhães, Diego Martins;100.0;3;Magalhães, Diego Martins (Freq:3, Sim:100%)
Magalhães, Edno;98.0;4;Magalhães, Edno (Freq:4, Sim:100%) | Magalhães, Edno (Freq:2, Sim:96%)
Magalhães, Guilherme Lins de;100.0;8;Magalhães, Guilherme Lins de (Freq:8, Sim:100%)
Magalhães, Hugo Leonardo Gonçalves de Oliveira;100.0;2;Magalhães, Hugo Leonardo Gonçalves de Oliveira (Freq:2, Sim:100%)
Magalhães, Igor Eduardo Jesus;95.0;2;Magalhães, Igor Eduardo Jesus (Freq:2, Sim:100%) | Magalhães, Igor (Freq:1, Sim:90%)
Magalhães, Isis Maria Quezado (org.);100.0;2;Magalhães, Isis Maria Quezado (org.) (Freq:2, Sim:100%)
Magalhães, Ivo Augusto Lopes;100.0;2;Magalhães, Ivo Augusto Lopes (Freq:2, Sim:100%)
Magalhães, Izabel;98.5;9;Magalhães, Izabel (Freq:9, Sim:100%) | Magalhães, Izabel (Freq:1, Sim:97%)
Magalhães, Kelly Grace;100.0;18;Magalhães, Kelly Grace (Freq:18, Sim:100%)
Magalhães, Laiz de Oliveira;100.0;3;Magalhães, Laiz de Oliveira (Freq:3, Sim:100%)
Magalhães, Luciana Xavier;100.0;1;Magalhães, Luciana Xavier (Freq:1, Sim:100%)
Magalhães, Luís Carlos Garcia de;100.0;3;Magalhães, Luís Carlos Garcia de (Freq:3, Sim:100%)
Magalhães, Marcos Thadeu Queiroz;100.0;12;Magalhães, Marcos Thadeu Queiroz (Freq:12, Sim:100%)
Magalhães, Marcos Vinícius Silva;100.0;2;Magalhães, Marcos Vinícius Silva (Freq:2, Sim:100%)
Magalhães, Marina Maria Silva;99.0;1;Magalhães, Marina Maria Silva (Freq:1, Sim:100%) | Magalhães, Marina Maria Silva (Freq:1, Sim:98%)
Magalhães, Márcia;95.0;1;Magalhães, Márcia (Freq:1, Sim:100%) | Magalhães, Márcia de Souza Leite (Freq:1, Sim:90%)
Magalhães, Mônica Lemes;100.0;2;Magalhães, Mônica Lemes (Freq:2, Sim:100%)
Magalhães, Paulo Henrique Lourenço;97.5;1;Magalhães, Paulo Henrique (Freq:1, Sim:100%) | Magalhães, Paulo Henrique Lourenço (Freq:1, Sim:95%)
Magalhães, Perola de Oliveira;98.0;1;Magalhães, Perola de Oliveira (Freq:1, Sim:100%) | Magalhães, Pérola de Oliveira (Freq:1, Sim:96%)
Magalhães, Stenia Gonçalves;100.0;2;Magalhães, Stenia Gonçalves (Freq:2, Sim:100%)
Magalhães, Sílvia Marcela de Oliveira;100.0;2;Magalhães, Sílvia Marcela de Oliveira (Freq:2, Sim:100%)
Magalhães, Ywry Crystiano da Silva;98.5;2;Magalhães, Ywry Crystiano da Silva (Freq:2, Sim:100%) | Magalhães, Ywri Crystiano da Silva (Freq:1, Sim:97%)
Magalhães, Gouvan C. de;100.0;3;Magalhães, Gouvan C. de (Freq:3, Sim:100%)
Magalhães-Castro, Beatriz;100.0;2;Magalhães-Castro, Beatriz (Freq:2, Sim:100%)
Magedanz, Lucas;100.0;3;Magedanz, Lucas (Freq:3, Sim:100%)
Maggiotto, Selma Regina;100.0;3;Maggiotto, Selma Regina (Freq:3, Sim:100%)
Magliano, Erika da Silva;100.0;2;Magliano, Erika da Silva (Freq:2, Sim:100%)
Magno, Ana Beatriz;100.0;2;Magno, Ana Beatriz (Freq:2, Sim:100%)
Magro, Marcia Cristina da Silva;97.8;5;Magro, Marcia Cristina da Silva (Freq:5, Sim:100%) | Magro, Márcia Cristina da Silva (Freq:3, Sim:98%) | Magro, Marcia Cristina da Silva (Freq:2, Sim:98%) | Magro, Marcia Cristina Silva (Freq:1, Sim:95%)
Magro, Paulo Percio Mota;100.0;2;Magro, Paulo Percio Mota (Freq:2, Sim:100%)
Maguilnik, Samara;100.0;2;Maguilnik, Samara (Freq:2, Sim:100%)
Mahema, Kevin Masinda;100.0;2;Mahema, Kevin Masinda (Freq:2, Sim:100%)
Maia, Ana Luiza Montalvão;95.0;1;Maia, Ana L. (Freq:1, Sim:100%) | Maia, Ana Luiza Montalvão (Freq:1, Sim:90%)
Maia, Anette Lobato;100.0;3;Maia, Anette Lobato (Freq:3, Sim:100%)
Maia, Camila Moura Fé;100.0;2;Maia, Camila Moura Fé (Freq:2, Sim:100%)
Maia, Camila Nascimento;100.0;2;Maia, Camila Nascimento (Freq:2, Sim:100%)
Maia, Christiane Santiago;99.0;6;Maia, Christiane Santiago (Freq:6, Sim:100%) | Maia, Christiane Santiago (Freq:1, Sim:98%)
Maia, Daniel Machado dos Santos;97.5;1;Machado, Daniel dos Santos (Freq:1, Sim:100%) | Maia, Daniel Machado dos Santos (Freq:1, Sim:95%)
Maia, Gabriela Lemos de Azevedo;100.0;2;Maia, Gabriela Lemos de Azevedo (Freq:2, Sim:100%)
Maia, Hélio José Santos;100.0;2;Maia, Hélio José Santos (Freq:2, Sim:100%)
Maia, Jorge Andrade Seixas;95.0;1;Maia, Jorge (Freq:1, Sim:100%) | Maia, Jorge Andrade Seixas (Freq:1, Sim:90%)
Maia, José Allan Carvalho;100.0;2;Maia, José Allan Carvalho (Freq:2, Sim:100%)
Maia, José Nelson Bessa;100.0;3;Maia, José Nelson Bessa (Freq:3, Sim:100%)
Maia, Liliane de Almeida;100.0;18;Maia, Liliane de Almeida (Freq:18, Sim:100%)
Maia, Livia Bravo;100.0;2;Maia, Livia Bravo (Freq:2, Sim:100%)
Maia, Marcos Duarte;100.0;2;Maia, Marcos Duarte (Freq:2, Sim:100%)
Maia, Marina;95.0;2;Maia, Marina (Freq:2, Sim:100%) | Maia, Marina Helena Rodrigues (Freq:1, Sim:90%)
Maia, Thais Meirelles de Sousa;100.0;2;Maia, Thais Meirelles de Sousa (Freq:2, Sim:100%)
Maia, Thor Oliveira Dantas;97.5;1;Dantas, Thor Oliveira (Freq:1, Sim:100%) | Maia, Thor Oliveira Dantas (Freq:1, Sim:95%)
Maia, Victor Silva;100.0;1;Maia, Victor Silva (Freq:1, Sim:100%)
Maia, Christiane;100.0;1;Maia, Christiane (Freq:1, Sim:100%)
Maia-Pinto, Renata Rodrigues;100.0;3;Maia-Pinto, Renata Rodrigues (Freq:3, Sim:100%)
Maigret, Bernard;100.0;2;Maigret, Bernard (Freq:2, Sim:100%)
Maior, Rafael Plakoudi Souto;100.0;19;Maior, Rafael Plakoudi Souto (Freq:19, Sim:100%)
Mair, Vanessa;98.0;2;Mair, Vanessa (Freq:2, Sim:100%) | Mair, Vanessa (Freq:1, Sim:96%)
Makino, Rogério;100.0;2;Makino, Rogério (Freq:2, Sim:100%)
Makiuchi, Maria de Fátima Rodrigues;100.0;3;Makiuchi, Maria de Fátima Rodrigues (Freq:3, Sim:100%)
Malaquias, Juaci Vitória;98.7;8;Malaquias, Juaci Vitória (Freq:8, Sim:100%) | Malaquias, Juaci Vitoria (Freq:2, Sim:98%) | Malaquias, Juaci Vitória (Freq:1, Sim:98%)
Malaquias, Jéssica Helena Vaz;95.0;1;Malaquias, Jéssica (Freq:1, Sim:100%) | Malaquias, Jéssica Helena Vaz (Freq:1, Sim:90%) | Malaquias, Jéssica Vaz (Freq:1, Sim:95%)
Malard, Patrícia Furtado;100.0;2;Malard, Patrícia Furtado (Freq:2, Sim:100%)
Malbouisson, J. M. C.;98.5;2;Malbouisson, J. M. C. (Freq:2, Sim:100%) | Malbouissonc, J. M. C. (Freq:1, Sim:97%)
Malbouissonb, A. P. C.;98.5;1;Malbouisson, A. P. C. (Freq:1, Sim:100%) | Malbouissonb, A. P. C. (Freq:1, Sim:97%)
Malcher, Lucival;100.0;4;Malcher, Lucival (Freq:4, Sim:100%)
Maldaner, Adriano Otávio;100.0;10;Maldaner, Adriano Otávio (Freq:10, Sim:100%)
Maldaner, Jair José;100.0;2;Maldaner, Jair José (Freq:2, Sim:100%)
Maldonade, Iriani Rodrigues;100.0;4;Maldonade, Iriani Rodrigues (Freq:4, Sim:100%)
Maleane, Susana Otília Tomás;100.0;3;Maleane, Susana Otília Tomás (Freq:3, Sim:100%)
