"Castro, Marcus Faro de",45
"Castro, Maria Elita Batista de",4
"Castro, Mariana de Souza",34
"Castro, Renato Vinicius Oliveira",6
"Castro, Renato Vinícius Oliveira",1
"Castro, Rita de Almeida",3
"Castro, Rita de Cássia de Almeida",11
"Castro, Rosana Andréa Costa de",4
"Castro, Stephen Anthony de",1
"Castro, Vanessa Maria de",25
"Castro, Vera Marisa Pugliese de",9
"Castro-Lucas, Cristina",2
"Castro-Tejerina, Jorge",1
"Catalão, Vera Margarida Lessa",25
"Catanzaro, Tatiana  Olivieri",1
"Cavalcante Neto, Florêncio Figueiredo",1
"Cavalcante, André Luís Brasil",35
"Cavalcante, Luiz Ricardo Mattos Teixeira",1
"Cavalcante, Paulo Roberto Nóbrega",20
"Cavalcante, Pedro Luiz Costa",4
"Cavalcante, Pedro Paulo Murce Menezes",1
"Cavalcante, Taciana Barbosa",1
"Cavalcanti Neto, Florêncio Figueiredo",4
"Cavalcanti, Cordelia Robalinho",1
"Cavalcanti, Cordélia Robalinho",3
"Cavalcanti, Eduardo Luiz Dias",11
"Cavalcanti, Guilherme de Albuquerque",3
"Cavalcanti, Leonardo",1
"Cavalcanti, Leonardo de Vilhena",2
"Cavalcanti, Roberto Brandão",4
"Cavalcanti, Roberto. Brandão",1
"Cavalcanti, Taciana Barbosa",19
"Cavalheiro, Adail de Castro",8
"Cavalleiro, Eliane dos Santos",2
"Cavaton, Maria Fernanda Farah",4
"Cayón Durán, Luis Abraham",18
"Cechin, Andrei Domingues",4
"Ceies, Luiz Augusto Monnerat",1
"Celes, Luiz Augusto Monnerat",32
"Celeste, Letícia Correa",9
"Celestino, Victor Rafael Rezende",1
"Cerda, Rodrigo Andrés Miranda",2
"Cernev, Francine Kemmer",3
"Cernicchiaro, Luiz Vicente",3
"Cerqueira, Daniel Ricardo de Castro",1
"Cerqueira, Teresa Cristina Siqueira",25
"Cervo, Amado Luiz",10
"Cesar, Luiz Pedro de Melo",4
"César, Maria Auxiliadora",1
"Ceschin, Artemis Marti",12
"Chacon, Thiago Costa",7
"Chacon, Vamireh",1
"Chagas, Carlos",2
"Chagas, Sheila Campos",2
"Chagas, Valnir",1
"Chaibub, Juliana Rochet Wirth",2
"Chaim, Ricardo Matos",12
"Chaker, Juliano Alexandre",5
"Chalita, Maria Regina Catai",3
"Chang Chung Yu, Doria",1
"Chariglione, Isabelle Patriciá Freitas Soares",2
"Charles, Maria",1
"Charneau, Izabela Marques Dourado Bastos",3
"Charneau, Sébastien Olivier",16
"Chatelard, Daniela Scheinkman",57
"Chauvet, Gilberto Antunes",6
"Chaves Júnior, José Inaldo",6
"Chaves, Carlos Alberto Paraguassu",8
"Chaves, Christiane de Alencar",3
"Chaves, Christine de Alencar",1
"Chaves, Henrique Marinho Leite",13
"Chaves, Pablo Holmes",9
"Chaves, Sacha Braun",1
"Chaw-Shung, Huang",2
"Chemale Júnior, Farid",11
"Chiarello, Marileusa Dosolina",4
"Christofidis, Demetrios",3
"Cicerelli, Rejane Ennes",6
"Cícero, Pedro Henrique de Moraes",6
"Cidade, Lúcia Cony Faria",25
"Cigales, Marcelo Pinheiro",2
"Cioletti, Leandro Martins",13
"Cipriano Junior, Gerson",1
"Cipriano Júnior, Gérson",24
"Cipriano, Graziella França Bernardelli",7
"Cirino, Carlos Alberto Marinho",1
"Claro, Daniela Barreiro",1
"Clímaco, João Carlos Teatini de S.",1
"Clímaco, João Carlos Teatini De Souza",1
"Clímaco, João Carlos Teatini de Souza",17
"Coaquira, José Antonio Huamaní",3
"Codo, Wanderley",6
"Coelho Junior, Francisco Antonio",46
"Coelho, Cristiano",3
"Coelho, Cristina Massot Madeira",29
"Coêlho, Denilson Bandeira",24
"Coelho, Inocêncio Mártires",3
"Coelho, Juliana Soledade Barbosa",1
"Coelho, Marco Antônio Freitas do Egito",3
"Coelho, Maria Filomena Pinto da Costa",18
"Coelho, Maria Francisca Pinheiro",19
"Coelho, Vera Lúcia Decnop",4
"Coitinho, Denise Costa",3
"Collares, Ana Cristina Murta",7
"Collevatti, Rosane Garcia",1
"Colli, Guarino Rinaldi",41
"Conceição, Maria Hosana",7
"Conceição, Maria Inês Gandolfo",32
"Conceição, Mariney Pereira",13
"Conceição, Pedro Henrique Zuchi da",14
"Conduru, Roberto",1
"Consolaro, Hélder Nagai",6
"Constantino, Reginaldo",7
"Contezini, Silvana Nair Leite",4
"Contreras Pineda, Francisco Javier",5
"Cordão Neto, Manoel Porfírio",33
"Cordeiro Netto, Oscar de Moraes",27
"Cordón Portillo, Jorge Alberto",3
"Córdova, Carlos Martín Infante",1
"Córdova, Rogério de Andrade",2
"Cornelli, Gabriele",39
"Corôa, Maria Luiza Monteiro Sales",30
"Corrêa, Ana Laura dos Reis",32
"Corrêa, Antenor Ferreira",17
"Corrêa, Elizabeth Nicolau Saad",1
"Correa, George Marsicano",2
"Correa, Jan Mendonça",1
"Corrêa, José Raimundo",16
"Corrêa, Rodrigo Studart",16
"Correia, Carmen Regina Mendes de Araújo",1
"Correia, Mauro Vicentini",2
"Correia, Paulo Petronílio",5
"Correia, Talita de Almeida Fernandes",1
"Correia, Tiago Pereira da Silva",2
"Cortez Escalante, Juan José",1
"Cortinhas, Juliano da Silva",1
"Costa Filho, Carlos Roberto Pio da",6
"Costa Júnior, Áderson Luiz",20
"Costa Júnior, Edson Alves da",4
"Costa Júnior, Edson Dias",3
"Costa, Abimael de Jesus Barros",11
"Costa, Alexandre Araújo",27
"Costa, Alexandre Bernardino",50
"Costa, Alexandre Florian da",11
"Costa, Aline Rachel Gonçalves",1
"Costa, Andréia Alves",2
"Costa, Arthur Trindade Maranhão",30
"Costa, Caio César de Medeiros",10
"Costa, Charles Antônio Nascimento",1
"Costa, Clarice da Silva",10
"Costa, Claudio Lucio",1
"Costa, Cláudio Lúcio",3
"Costa, Cléria Botelho da",1
"Costa, Cléria Botêlho da",27
"Costa, Deane Maria Fonsêca de Castro e",6
"Costa, Everaldo Batista da",27
"Costa, Felipe Rodrigues da",4
"Costa, Flavio Murilo Pereira da",1
"Costa, Helena Araújo",2
"Costa, Henrique Araújo",7
"Costa, Ileno Izídio da",57
"Costa, Iná Camargo",1
"Costa, Ismael Victor de Lucena",5
"Costa, Ivan Ferreira da",5
"Costa, Izaías Pereira da",2
"Costa, Izelda Maria Carvalho",16
"Costa, Jales Dantas da",3
"Costa, João Paulo Carvalho Lustosa da",24
"Costa, João Paulo Javidi da",4
"Costa, Joaze Bernardino",3
"Costa, Jonatas Maia da",13
"Costa, José Camargo da",14
"Costa, Liana Fortunato",31
"Costa, Luciane Ribeiro de Rezende Sucasas da",2
"Costa, Marcus Vincius Chaffim",1
"Costa, Marcus Vinícius Chaffim",2
"Costa, Mariella Silva de Oliveira",1
"Costa, Michelli Pereira da",1
"Costa, Paulo Henrique Pereira da",2
"Costa, Pedro Henrique Antunes da",2
"Costa, Sely Maria de Souza",21
"Costa, Tânia da Silveira Agostini",1
"Costa, Teresa Helena Macedo da",23
"Costa, Thérèse Hofmann Gatti Rodrigues da",2
"Costa, Vanessa Polina Pereira da",4
"Costa-Leite, Alexandre",5
"Cotarelo, Ramón",1
"Cotes, Carlos Arturo Conde",1
"Cotrim, Ana Aguiar",3
"Cotta, Taís Augusto Pitta Garcia",1
"Coudel, Emilie Suzanne",2
"Coutinho, Carlos Luciano Silva",5
"Coutinho, Laura Maria",18
"Coutinho, Paulo Cesar",21
"Couto Júnior, Antônio Felipe",5
"Couto, Hildo Honório do",22
"Couto, Luiz Mário Marques",3
"Crispim, Honorio Assis Filho",2
"Cruvinel, Vanessa  Resende Nogueira",1
"Cruz, Antonio Pedro de Mello",10
"Cruz, Fernanda Natasha Bravo",5
"Cruz, Fernando William",2
"Cruz, Hélvia Leite",1
"Cruz, Júnio Márcio Rosa",1
"Cruz, Keila Cristianne Trindade da",1
"Cruz, Luciana Sabóia Fonseca",17
"Cruz, Mariana Sodário",3
"Cruz, Shirleide Pereira da Silva",23
"Cruz, Tânia Cristina da Silva",14
"Cruz, Waldenor Barbosa da",1
"Cuba, César Augusto Cuba",6
"Cuervo Franco, Pablo Eduardo",14
"Cueva Galárraga, Edison Gustavo",4
"Cunha Filho, Marcílio Sérgio Soares da",10
"Cunha, André de Almeida",5
"Cunha, Andréa Baraldi",1
"Cunha, Antonio Carlos Rodrigues da",4
"Cunha, Célio da",2
"Cunha, Francisco Ricardo da",24
"Cunha, Leonardo Fernandes da",5
"Cunha, Luciano Soares da",2
"Cunha, Luiz Carlos da",1
"Cunha, Maria Jandyra Cavalcanti",10
"Cunha, Murilo Bastos da",55
"Cunha, Rachel Nunes da",1
"Cunha, Renato Pinto da",34
"Cunha, Ricardo Bastos",3
"Cunha, Rivaldo Venâncio da",5
"Cunha, Wiliam Ferreira da",3
"Cupertino, Francisco Pereira",2
"Curado, Maria Paula",1
"Curi, Alice Stefânia",12
"Curi, Melissa Volpato",2
"Curto, Julia Barbosa",1
"Curvello, João José Azevedo",9
"Cyntrão, Sylvia Helena",21
"D' Amorim, Maria Alice",1
"D'Angelo, Biagio",2
"Dal Farra, Maria Lúcia",1
"Dal Rosso, Sadi",30
"Dalbosco, Cláudio Almir",1
"Dalcastagne, Regina",1
"Dalcastagnè, Regina",36
"Dalledone, Maria Pia dos Santos Lima Guerra",10
"Dall’Alba, Rafael",1
"Dalmolin, Tanise Vendruscolo",1
"Damé-Teixeira, Neilê",1
"Dantas, Alex Carrazedo",6
"Dantas, Dantas, José Marilson Martins",1
"Dantas, Edmundo Brandão",4
"Dantas, Elton Luiz",36
"Dantas, Jorge de Rezende",1
"Dantas, José Alves",11
"Dantas, José Marilson Martins",3
"Dantas, Otília Maria Alves da Nóbrega Alberto",24
"Danzaki, Luis Isamu Barros",1
"Daoud, Walid El Koury",1
"Dardenne, Marcel Auguste",6
"Darnet, Laura Angélica Ferreira",1
"Daroit, Doriana",16
"David, Ana Cristina de",22
"Davini, Silvia Adriana",4
"De Marco, Janice Lisboa",2
"De-Souza, Marlene Teixeira",1
"Dechandt, Siegrid Guillaumon",5
"Decnop, Vera Lúcia",1
"Deepe-Jr, George S.",1
"Deflon, Victor Marcelo",1
"Degrazia, Bruna Genari",1
"Del Bianco, Nélia Rodrigues",16
"Del Grossi, Mauro Eduardo",37
"Del Menezzi, Cláudio Henrique Soares",27
"Delgado, Gabriela Neves",24
"Delgado, Lucília de Almeida Neves",5
"Dell'Porto, Arlete",2
"Della Giustina, Maria Emilia Schutesky",14
"Demo, Gisela",10
"Demo, Pedro",18
"Depeyrot, Jérôme",29
"Derntl, Maria Fernanda",8
"Dessen, Maria Auxiliadora da Silva Campos",10
"Deus, Eduardo Di",4
"Deus, Flávio Elias Gomes de",13
"Devechi, Catia Piccolo Viero",10
"Dianese, José Carmine",15
"Dias Júnior, Tito",5
"Dias, Alexandre Cavalheiro",2
"Dias, Ana Cristi Basile",8
"Dias, Ângela Álvares Correia",17
"Dias, Belidson",5
"Dias, Bráulio Ferreira de Souza",3
"Dias, Cleidson Nogueira",13
"Dias, Eurípedes da Cunha",3
"Dias, Fernando Correa",1
"Dias, Fernando Correia",1
"Dias, Gentil Martins",2
"Dias, José Alves",18
"Dias, Juliana Braz",8
"Dias, Juliana de Freitas",16
"Dias, Karina",1
"Dias, Karina e Silva",23
"Dias, Murilo Sversut",4
"Dias, Sílvia Cláudia Loureiro",20
"Dias, Simoni Campos",4
"Dias, Ugo Silva",25
"Díaz Bermúdez, Ximena Pamela",1
"Díaz Bermúdez, Ximena Pamela Claudia",9
"Dimitrov, Eduardo",7
"Diniz Filho, José Alexandre Felizola",4
"Diniz Rojas, Nilda Maria",4
"Diniz, Alberto Carlos Guimarães Castro",6
"Diniz, Debora",56
"Diniz, Gláucia Ribeiro Starling",32
"Diniz, Ivone Rezende",21
"Diniz, Janaína Deane de Abreu Sá",25
"Diniz, Júlio Cezar Valladão",1
"Diniz, Noris Costa",9
"Dinucci, Aldo Lopes",2
"Diogo, José Mauro da Silva",3
"Dissertação (mestrado) — Universidade de Brasília, Faculdade de Educação Física, Programa de Pós-Graduação em Educação Física, 2024.",1
"Dissertação (mestrado)—Universidade de Brasília, Faculdade UnB Gama, Programa de Pós-Graduação em Engenharia Biomédica, 2025.",1
"Dobal, Susana",8
"Dobroruka, Vicente Carlos Rodrigues Álvarez",15
"Doca, Thiago",2
"Doca, Thiago de Carvalho Rodrigues",7
"Dode, Margot Alves Nunes",28
"Dodonov, Alexandre",3
"Dodonov, Viktor",6
"Domingues, Diana Maria Gallicchio",2
"Dominguez, Aldira Guimarães Duarte",2
"Döpcke, Wolfgang Adolf Karl",3
"Doratioto, Francisco",1
"Doratioto, Francisco Fernando Monteoliva",23
"Dórea, Camilo Chang",1
"Dorea, Chang Chung Yu",14
"Dórea, José Garrofe",6
"Dorfman, Gabriel",1
"Dorlin, Elsa",1
"Dornelles, Elioenai Alves",1
"Dorr, Raquel Carneiro",4
"Droulers, Martine",2
"Drummond, André Costa",12
"Drummond, José Augusto Leitão",24
"Duart, Pedro Russi",1
"Duarte, Djane Braz",1
"Duarte, Donária Coelho",4
"Duarte, Elisabeth Carmen",17
"Duarte, Evandro Charles Piza",30
"Duarte, Fernanda Sousa",1
"Duarte, Janaína Lopes do Nascimento",3
"Duarte, Laura Maria Goulart",16
"Duarte, Natália de Souza",3
"Duarte, Pedro David Russi",14
"Duarte, Tiago Ribeiro",5
"Duarte, Wagner Rodrigues",2
"Dubreuil, Vincent",1
"Dullius, Jane",3
"Dunaeva, Cristina Antonioevna",2
"Duque, Cláudio Gottschalg",35
"Durand Farfán, Raúl Darío",9
"Durigan, João Luiz Quagliotti",21
"Durigan, Rita de Cássia Marquetti",17
"Dutra, Delia",2
"Dutra, Eliane Said",4
"Dutra, Maurílio Tiradentes",1
"Dutra, Renata Queiroz",4
"Dutra, Sergio Rizo",2
"Dytz, Jane Lynn Garrison",7
"D’Ancona, Carlos Arturo Levi",1
"D’Angelo, Biagio",15
Editora Universidade de Brasília (EDU),1
"Egito, Andréa Alves do",1
"Egler, Paulo César Gonçalves",2
"Eid, Nabil Joseph",2
"Eiko Osugi, Marly",1
"Eisenbeis, Christine",1
"Elias, Antônio Carlos",2
"Elias, Michelly Ferreira Monteiro",2
"Ellery Junior, Roberto de Goes",65
"Elmoor-Loureiro, Lourdes Maria Abdu",1
"Eloy, Ludivine",1
"Els, Rudi Henri van",9
"Emperaire, Laure",3
"Enders Neto, Bernhard Georg",3
"Escalante Alvarez, Alba Elena",1
"Escalda, Patrícia Maria Fonseca",6
"Esch, Carlos Eduardo Machado da Costa",11
"Escrivão Filho, Antônio Sérgio",7
"Espindola, Laila Salmen",34
"Espinoza, Bruno Luiggi Macchiavello",7
"Euzébio, Umberto",15
"Evangelista Junior, Francisco",23
"Evangelista Júnior, Francisco",1
"Evangelista, Maria de Jesus",1
"Evangelista, Maria do Socorro Nantua",13
"Evangelista, Tatiane da Silva",10
"Eyben, Piero Luis Zanetti",19
"Faber, Jorge do Nascimento",7
"Fabro, Adriano Todorovic",8
"Facas, Emílio Peres",4
"Fadel, Aida Alves",1
"Fagg, Christopher William",9
"Fagioli, Marcelo",13
"Faleiro, Fábio Gelape",26
"Faleiros, Álvaro Silveira",1
"Faleiros, Thiago de Paulo",9
"Faleiros, Vicente de Paula",4
"Falla, Maria Del Pilar Hidalgo",1
"Fanyao, Qu",1
"Farage, Luciano",4
"Farfán, Raúl Dário Durand",1
"Faria, Daniel Barbosa Andrade de",20
"Faria, Dóris Santos de",3
"Faria, Emilia de Oliveira",1
"Faria, Emília de Oliveira",1
"Faria, Maria de Fátima Bruno de",12
"Faria, Rodrigo Santos de",12
"Farias, Edson Silva de",37
"Farias, Inez Lopes Matos Carneiro de",16
"Farias, Josivania Silva",14
"Farias, Márcio Muniz de",55
"Farias, Mylène Christine Queiroz de",22
"Farias, Rogério de Souza",1
"Farranha, Ana Cláudia",3
"Farret, Rafael Leporace",1
"Faulstich, Enilde Leite de Jesus",54
"Faustino, Andrea Mathes",1
"Faustino, Andréa Mathes",1
"Fausto Neto, Tiago Quiroga",15
"Favali, Cecília Beatriz Fiuza",6
"Fávero, Maria Helena",14
"Feijó, Flávio Tosi",1
"Feijó, Gilvânia Coutinho Silva",1
"Feio, Maria João",1
"Feitosa, Maria Angela Guimarães",9
"Feitosa, Saulo Ferreira",1
"Felby, Claus",1
"Felfili, Jeanine Maria",15
"Felipe, Maria das Graças de Almeida",1
"Felipe, Maria Sueli Soares",28
"Félix, Carlos Roberto",8
"Felix, Jorlandio  Francisco",1
"Felix, Jorlandio Francisco",3
"Felix, Loussia Penha Musse",6
"Félix, Loussia Penha Musse",10
"Felizatto, Mauro Roberto",2
"Feres Neto, Alfredo",10
"Fernandes Neto, Guilherme",4
"Fernandes, Aline Úrsula Rocha",6
"Fernandes, Ana Maria",6
"Fernandes, Bruno Vinícius Ramos",9
"Fernandes, Jorge Henrique Cabral",15
"Fernandes, Marco Cezar Barbosa",2
"Fernandes, Marcos Aurélio",10
"Fernandes, Maria Lídia Bueno",10
"Fernandes, Regina Coelly",1
"Fernandes, Ricardo Vieira de Carvalho",4
"Fernandes, Talita de Almeida",1
"Fernandéz Méndez, María del Rosario Tatiana",1
"Fernández Méndez, Maria Del Rosario Tatiana",5
"Fernández, Antonio Suárez",1
"Fernandez, Yamilka Rabasa",4
"Ferrari, Íris",6
"Ferraz Filho, Álvaro",3
"Ferraz, Janaína de Aquino",14
"Ferraz, Marcos Antônio dos Santos Silva",7
"Ferreira Filho, Anésio de Leles",22
"Ferreira Filho, Cesar Fonseca",16
"Ferreira Filho, Edivaldo Ximenes",22
"Ferreira, Alice Maria de Araújo",17
"Ferreira, Claudia Felicia Falluh Balduino",1
"Ferreira, Cristiane da Silva",6
"Ferreira, Cristiane Silva",1
"Ferreira, Davi Alexsandro Cardoso",4
"Ferreira, Daví Alexsandro Cardoso",1
"Ferreira, Denise Navia Magalhães",3
"Ferreira, Diego Marques",20
"Ferreira, Eduardo Antônio",4
"Ferreira, Henrique Cezar",3
"Ferreira, Ignez Costa Barbosa",1
"Ferreira, Inês Catão Henriques",1
"Ferreira, Ivan Soares",8
"Ferreira, Jane Farias Chagas",10
"Ferreira, João",2
"Ferreira, Jorge Luiz de Almeida",43
"Ferreira, José Leonardo",10
"Ferreira, Laura Angélica",2
"Ferreira, Louise Brandes Moura",4
"Ferreira, Lucas Conque Seco",2
"Ferreira, Luciane Ouriques",3
"Ferreira, Luiz Carlos Pinheiro",6
"Ferreira, Marcello",8
"Ferreira, Márcia de Aguiar",13
"Ferreira, Márcio Elias",5
"Ferreira, Marco Antônio Caçador Martins",1
"Ferreira, Maria Fernanda Nince",8
"Ferreira, Mario César",1
"Ferreira, Mário César",40
"Ferreira, Marisa Alvares da Silva Velloso",12
"Ferreira, Oscar Luís",2
"Ferreira, Rodrigo Rezende",9
"Ferreira, Soraya Alves",1
"Ferreira, Vania Maria Moraes",17
"Ferreira, Vânia Maria Moraes",1
"Ferroni, Elisabeth Nogueira",2
"Festi, Ricardo Colturato",2
"Ficher, Sylvia",35
"Figueiredo Neto, Annibal Dias de",13
"Figueiredo Neto, Florêncio",1
"Figueiredo, Carlos Alberto",1
"Figueiredo, Chenia Rocha",6
"Figueiredo, Cícero Célio de",21
"Figueiredo, Fabiano Borges",1
"Figueiredo, Fernando Monteiro de",4
"Figueiredo, Florêncio",1
"Figueiredo, Giovany de Jesus Malcher",9
"Figueiredo, Janaina Amado Passos Baptista de",1
"Figueiredo, Kênia Augusta",6
"Figueiredo, Lúcio Flávio de Alencar",5
"Figueiredo, Nice Menezes de",2
"Figueiredo, Paulo Tadeu de Souza",14
"Figueiredo, Pedro Osmar Flores de Noronha",4
"Figueiredo, Rejane Maria da Costa",4
"Figueiredo, Vilma de Mendonça",1
"Filgueira, Dulce Maria Almeida",1
"Filgueiras, Tarciso de Sousa",2
"Filice, Renisia Cristina Garcia",3
"Filice, Renísia Cristina Garcia",14
"Filippi, Marta Cristina Corsi de",1
"Fiorucci, Jose Augusto",1
"Fiorucci, José Augusto",6
"Fiuza, Gisela Demo",3
"Flament, Dominique Jean Pierre",1
"Fleischer, David Verge",18
"Fleischer, Soraya Resende",21
"Fleith, Denise de Sousa",1
"Fleith, Denise de Souza",27
"Fleury Rosa, Mário Fabrício",1
"Flores, Eileen Pfeiffer",14
"Flores, Oviromar",3
"Fonseca, Adelaida Pallavicini",20
"Fonseca, Alexandre",13
"Fonseca, Antonio Luciano de Almeida",13
"Fonseca, Celso Silva",10
"Fonseca, Claudia Padovesi",14
"Fonseca, Edson Nery da",1
"Fonseca, Lívia Freitas",1
"Fonseca, Lívia Gimenes Dias da",2
"Fonseca, Luiz",1
"Fonseca, Márcio José Poças",19
"Fonseca, Marilia",9
"Fonseca, Renata Garcia",1
"Fonseca, Reynaldo Soares da",8
"Fonseca-Bazzo, Yris Maria",10
"Fontana, Keila Elizabeth",10
"Fontes, Eliana Maria Gouveia",1
"Fontes, Wagner",21
"Formiga Sobrinho, Asdrúbal Borges",8
"Fornazier, Armando",7
"Fornés, Nélida Antonia Schmid",2
"Fortaleza, Eugênio Liborio Feitosa",26
"Fortes, José Augusto Abreu Sá",23
"Fraga, Tania",3
"Fragelli, Ricardo Ramos",16
"Fragoso, José Manuel Vieira",1
"Fragoso, Maria Luiza Pinheiro Guimarães",7
"Fragoso, Rodrigo da Rocha",1
"França, Demartonne Ramos",2
"França, George Sand Leão Araújo de",19
"França, José Antônio de",2
"França, Luiz Daniel Jatobá",11
"Franca, Rafael Rodrigues da",4
"França, Rafael Rodrigues da",1
"Franceschini, Dulce do Carmo",1
"Francisconi, Jorge Guilherme",1
"Franco, Augusto César",21
"Franco, José Luiz de Andrade",32
"Franco, José Luíz de Andrade",1
"Franco, Maurício Machaim",5
"Franco, Octávio Luiz",17
"François, Dora",1
"Frazão, Ana de Oliveira",23
"Freddo, Daniela",7
"Freire, Fátima de Souza",26
"Freire, Ricardo José Dourado",27
"Freire, Rodrigo de Alvarenga",5
"Freire, Sandra Ferraz De Castillo Dourado",1
"Freire, Sandra Ferraz de Castillo Dourado",8
"Freitas Filho, José Fernando Marques de",5
"Freitas, Christiana Soares de",15
"Freitas, Francisco Damasceno",21
"Freitas, Gabriela Pereira de",5
"Freitas, Grace de",5
"Freitas, Itamar",1
"Freitas, José Antônio Oliveira de",1
"Freitas, Lucas José Mazzei de",3
"Freitas, Maria da Conceição da Silva",3
"Freitas, Paulo Springer de",12
"Freitas, Pedro Garcia",1
"Freitas, Sergio Antonio Andrade de",1
"Freitas, Sergio Antônio Andrade de",6
"Freitas, Sonia Maria de",2
"Freitas, Sônia Maria de",15
"Freitas, Urania Flores da Cruz",3
"Freitas, Vera Aparecida de Lucas",7
"Freitas-Júnior, Ruffo de",1
"Friedman, Horácio",1
"Frizzas, Marina Regina",16
"Frota, Consuelo Alves da",1
"Fuck, Reinhardt Adolfo",29
"Fuentes, Maribel Del Carmen Aliaga",2
"Funez, Mani Indiana",5
"Funghetto, Silvana Schwerz",8
"Furlanetto, Cleber",13
"Furlanetto, Denise de Lima Costa",3
"Furtado, Marcelo Fernandes",14
"Furtado, Odair",1
"Furumoto, Rosemeire Aparecida Victoria",2
"Gabriel, Roberto Vila",2
"Gadelha, Carlos Augusto Grabois",1
"Galassi, Andrea Donatti",1
"Galato, Dayani",15
"Galera, Paula Diniz",22
"Galindo, George Rodrigo Bandeira",32
"Galinkin, Ana Lúcia",23
"Gallassi, Andrea Donatti",10
"Gallouj, Faïz",1
"Galvão, Cláudia Andreoli",1
"Gandolfi, Lenora",28
"Garcia Filice, Renisia Cristina",1
"Garcia, André Luis Muniz",7
"Garcia, Cláudia da Conceição",7
"Garcia, Edgardo",2
"Garcia, Euler de Vilhena",3
"Garcia, Fernanda Cristina Pimentel",22
"Garcia, José Américo Soares",1
"Garcia, Leila Posenato",3
"Garcia, Lenise Aparecida Martins",8
"Garcia, Luís Paulo Faina",5
"Garcia, Mônica Pereira",9
"Garcia, Olga Rosa Cabrera",1
"Garcia, Patrícia Azevedo",6
"Garcia, Reinaldo Crispiniano",8
"Garcia-Montiel, Diana Cecilia",1
"Gargano, Ricardo",39
"Garnier, Jeremie",7
"Garonzi, Martino",7
"Garrafa, Volnei",43
"Garrossini, Daniela Favaro",18
"Gartner, Ivan Ricardo",20
"Gaspar, José Carlos",4
"Gaspar, Ricardo de Oliveira",1
"Gasque, Kelley Cristine Gonçalves Dias",11
"Gassen, Valcir",25
"Gastal, Maria Luiza de Araújo",24
"Gati, Christiano Del Cantoni",4
"Gatti, Thérèse Hofmann",17
"Gatto, Alcides",12
"Gatto, Claudia Cristina",17
"Gauche, Ricardo",27
"Gawryszewski, Felipe Malheiros",2
"Gelfuso, Guilherme Martins",17
"Gentil, Paulo Roberto Viana",1
"Geraldes, Elen Cristina",18
"Ghesti, Grace Ferreira",29
"Ghiraldelli, Reginaldo",12
"Gifford, David Ross",1
"Gil, Tiago Luís",16
"Gilberto Alfredo, Pucca Júnior",1
"Gimenes, Lincoln da Silva",18
"Gimenes, Marcos Aparecido",1
"Ginani, Verônica Cortez",3
"Ginoris, Yovanka Perez",1
"Ginoris, Yovanka Pérez",8
"Giorgioni, Martino",5
"Giozza, William Ferreira",11
"Gisolia, Cesar Koppe",1
"Gitirana Junior, Gilson de Farias Neves",1
"Giugliano, Lilian Gimenes",11
"Giugliano, Loreny Gimenes",3
"Godet, Rita Olivieri",3
"Godinho, Hemar Teixeira",20
"Godoy, José Marcus de Oliveira",1
"Godoy, Roberta Ferro de",7
"Goedert, Wenceslau J.",8
"Goin, Mariléia",3
"Gomá, Josep Prat",1
"Gomes Júnior, Newton Narciso",23
"Gomes, Adalmir de Oliveira",17
"Gomes, Ana Lúcia de Abreu",10
"Gomes, Anderson de Jesus",10
"Gomes, Andre Luis",1
"Gomes, André Luís",40
"Gomes, Antonio Eduardo",1
"Gomes, Antônio Eduardo",17
"Gomes, Ciro Martins",19
"Gomes, Claure Nain Lunardi",7
"Gomes, Dioney Moreira",24
"Gomes, Gilberto",18
"Gomes, Juliana Betini Fachini",1
"Gomes, Lenora Nunes Ludolf",4
"Gomes, Luciana de Oliveira Miranda",1
"Gomes, Marilia Miranda Forte",1
"Gomes, Marília Miranda Forte",17
"Gomes, Nelson Gonçalves",7
"Gomes, Paulo Celso dos Reis",1
"Gomes, Ricardo Corrêa",24
"Gomes, Roberto Arnaldo Trancoso",25
"Gomes, Ronaldo Barros",2
"Gomes, Sueli Maria",26
"Gomes, Suely Henrique de Aquino",1
"Gomes, Victor",4
"Gomide, Caroline Siqueira",3
"Gonçalez, Joaquim Carlos",22
"Gonçalves Júnior, José Francisco",17
"Gonçalves, Andréa de Oliveira",20
"Gonçalves, Carlos Alberto",3
"Gonçalves, Cátia Regina",14
"Gonçalves, Dimas José",3
"Gonçalves, Eduardo Gomes",1
"Gonçalves, Felipe Canova",4
"Gonçalves, José Valdo Abreu",5
"Gonçalves, Rodrigo de Souza",19
"Gonçalves, Rodrigo Gurgel",21
"Gonçalves, Vinícius Pereira",7
"Gonçalves, Vitor Salvador Picão",26
"Gonçalves, Vítor Salvador Picão",2
"Gonçalves, Vivian Siqueira Santos",1
"Gondim, João José Costa",10
"Gondim, Paulo Roberto de Lira",32
"Gontijo Júnior, Wilde Cardoso",6
"Gontijo, Cleyton Hércules",36
"Gontijo, Pedro Egnaldo",10
"Gontijo, Pedro Ergnaldo",10
"Gontijo, Rafael Gabler",4
"Gonzales Taco, Pastor Willy",43
"Gonzales, Elbio Neris",1
"González Rey, Fernando Luis",19
"Gorovitz, Matheus",5
"Gorovitz, Sabine",14
"Göttems, Leila Bernarda Donato",1
"Goulart, Daniel Magalhães",3
"Goulart, Jair Trapé",3
"Goulart, Jhon Nero Vaz",9
